transaction_id,timestamp,num_items,total_amount,payment_type
112142,2025-05-16 15:18:43,4,16.42,Credit Card
112143,2025-05-16 18:13:46,4,19.24,Credit Card
112144,2025-05-16 21:16:00,4,16.76,Debit Card
112145,2025-05-16 20:12:33,4,17.77,Debit Card
112146,2025-05-16 01:31:05,2,8.1,Cash
112147,2025-05-16 17:09:14,4,16.53,Credit Card
112148,2025-05-16 08:48:25,4,22.26,Mobile Pay
112149,2025-05-16 02:55:41,1,7.25,Credit Card
112150,2025-05-16 09:56:29,2,11.27,Cash
112151,2025-05-16 01:07:50,3,15.26,Cash
112152,2025-05-16 05:17:11,1,5.89,Credit Card
112153,2025-05-16 17:55:32,1,2.39,Cash
112154,2025-05-16 19:13:18,2,11.64,Debit Card
112155,2025-05-16 10:56:52,4,20.07,Credit Card
112156,2025-05-16 12:35:13,2,8.95,Mobile Pay
112157,2025-05-16 02:42:32,1,5.24,Mobile Pay
112158,2025-05-16 23:34:01,2,9.04,Cash
112159,2025-05-16 17:51:55,4,22.03,Mobile Pay
112160,2025-05-16 18:25:53,4,21.58,Cash
112161,2025-05-16 04:45:59,4,17.37,Mobile Pay
112162,2025-05-16 18:49:14,2,6.87,Mobile Pay
112163,2025-05-16 19:12:25,3,12.7,Cash
112164,2025-05-16 08:25:10,3,16.77,Mobile Pay
112165,2025-05-16 12:15:27,2,11.79,Mobile Pay
112166,2025-05-16 05:32:19,3,15.54,Mobile Pay
112167,2025-05-16 01:56:13,1,4.74,Credit Card
112168,2025-05-16 07:32:26,3,22.0,Credit Card
112169,2025-05-16 15:24:45,1,2.6,Credit Card
112170,2025-05-16 13:10:20,1,5.74,Credit Card
112171,2025-05-16 14:30:16,3,13.7,Credit Card
112172,2025-05-16 16:40:43,2,5.48,Mobile Pay
112173,2025-05-16 06:53:31,1,2.51,Debit Card
112174,2025-05-16 09:24:01,1,7.37,Mobile Pay
112175,2025-05-16 14:17:30,3,17.12,Credit Card
112176,2025-05-16 23:30:25,1,6.5,Credit Card
112177,2025-05-16 12:43:46,4,16.77,Mobile Pay
112178,2025-05-16 18:00:57,3,14.73,Debit Card
112179,2025-05-16 01:08:51,3,12.73,Cash
112180,2025-05-16 20:00:22,1,4.19,Mobile Pay
112181,2025-05-16 07:54:31,1,6.65,Mobile Pay
112182,2025-05-16 11:15:19,3,13.49,Mobile Pay
112183,2025-05-16 14:55:20,2,10.83,Cash
112184,2025-05-16 23:46:02,2,13.26,Mobile Pay
112185,2025-05-16 07:12:16,3,9.51,Debit Card
112186,2025-05-16 18:14:31,4,24.84,Mobile Pay
112187,2025-05-16 03:29:10,2,8.07,Mobile Pay
112188,2025-05-16 14:55:41,3,16.97,Mobile Pay
112189,2025-05-16 02:07:13,2,12.72,Debit Card
112190,2025-05-16 08:29:09,2,7.11,Debit Card
112191,2025-05-16 14:55:29,4,19.46,Cash
112192,2025-05-16 00:35:05,3,16.12,Debit Card
112193,2025-05-16 19:26:22,2,5.81,Cash
112194,2025-05-16 10:38:13,2,9.03,Cash
112195,2025-05-16 12:00:41,2,12.4,Mobile Pay
112196,2025-05-16 19:41:55,4,19.4,Debit Card
112197,2025-05-16 23:01:11,2,10.07,Mobile Pay
112198,2025-05-16 16:03:03,2,14.07,Cash
112199,2025-05-16 13:01:28,4,21.84,Cash
112200,2025-05-16 07:29:02,1,5.61,Credit Card
112201,2025-05-16 00:07:17,3,13.25,Credit Card
112202,2025-05-16 23:53:10,4,20.62,Mobile Pay
112203,2025-05-16 06:24:01,3,9.4,Cash
112204,2025-05-16 12:28:53,2,7.08,Cash
112205,2025-05-16 21:45:53,1,6.41,Credit Card
112206,2025-05-16 21:09:22,1,4.16,Credit Card
112207,2025-05-16 14:11:23,4,16.25,Debit Card
112208,2025-05-16 03:22:22,2,10.15,Credit Card
112209,2025-05-16 05:13:55,1,4.3,Mobile Pay
112210,2025-05-16 04:17:01,1,3.57,Debit Card
112211,2025-05-16 12:27:52,1,5.54,Credit Card
112212,2025-05-16 02:56:02,1,6.61,Debit Card
112213,2025-05-16 20:36:39,2,7.71,Cash
112214,2025-05-16 19:38:29,2,8.65,Credit Card
112215,2025-05-16 21:52:05,4,14.84,Cash
112216,2025-05-16 19:22:50,4,22.98,Mobile Pay
112217,2025-05-16 00:12:16,2,8.98,Cash
112218,2025-05-16 08:14:05,1,3.12,Mobile Pay
112219,2025-05-16 18:10:19,2,10.98,Cash
112220,2025-05-16 18:02:35,2,7.37,Cash
112221,2025-05-16 10:29:50,1,4.47,Mobile Pay
112222,2025-05-16 18:57:58,1,7.31,Debit Card
112223,2025-05-16 22:44:28,3,14.99,Credit Card
112224,2025-05-16 06:40:09,3,13.95,Credit Card
112225,2025-05-16 19:03:09,2,8.99,Mobile Pay
112226,2025-05-16 22:55:45,3,14.13,Credit Card
112227,2025-05-16 05:07:01,2,9.79,Credit Card
112228,2025-05-16 14:16:41,4,18.41,Debit Card
112229,2025-05-16 21:50:33,4,19.96,Debit Card
112230,2025-05-16 15:56:14,1,4.59,Mobile Pay
112231,2025-05-16 03:12:50,4,21.34,Cash
112232,2025-05-16 13:48:21,1,5.73,Debit Card
112233,2025-05-16 21:21:56,4,17.18,Cash
112234,2025-05-16 02:12:45,3,13.4,Debit Card
112235,2025-05-16 14:40:19,3,18.4,Debit Card
112236,2025-05-16 06:10:41,3,13.24,Debit Card
112237,2025-05-16 20:09:28,1,7.43,Mobile Pay
112238,2025-05-16 04:09:55,3,14.81,Mobile Pay
112239,2025-05-16 11:02:43,2,7.55,Credit Card
112240,2025-05-16 03:19:26,4,17.4,Credit Card
112241,2025-05-16 14:19:35,3,13.82,Credit Card
112242,2025-05-16 08:13:45,3,17.19,Debit Card
112243,2025-05-16 13:36:16,1,3.54,Mobile Pay
112244,2025-05-16 18:21:14,1,5.54,Cash
112245,2025-05-16 10:20:22,3,17.31,Mobile Pay
112246,2025-05-16 00:26:33,2,7.22,Credit Card
112247,2025-05-16 20:44:08,2,7.96,Mobile Pay
112248,2025-05-16 20:33:49,3,17.1,Cash
112249,2025-05-16 00:27:13,2,11.3,Cash
112250,2025-05-16 20:25:33,2,6.53,Cash
112251,2025-05-16 06:43:36,3,16.63,Debit Card
112252,2025-05-17 03:12:20,3,15.78,Credit Card
112253,2025-05-17 16:33:52,4,19.59,Cash
112254,2025-05-17 20:27:57,4,19.93,Credit Card
112255,2025-05-17 22:22:11,1,4.42,Credit Card
112256,2025-05-17 19:32:59,1,3.96,Mobile Pay
112257,2025-05-17 17:32:48,1,6.18,Mobile Pay
112258,2025-05-17 00:05:29,4,16.55,Cash
112259,2025-05-17 07:36:10,1,5.39,Debit Card
112260,2025-05-17 23:32:37,1,5.41,Cash
112261,2025-05-17 10:16:37,3,17.55,Mobile Pay
112262,2025-05-17 08:15:35,2,6.02,Mobile Pay
112263,2025-05-17 06:39:29,3,16.5,Credit Card
112264,2025-05-17 08:37:55,4,11.98,Cash
112265,2025-05-17 11:29:48,2,8.55,Debit Card
112266,2025-05-17 04:01:23,3,16.72,Cash
112267,2025-05-17 19:07:34,2,5.81,Debit Card
112268,2025-05-17 11:50:39,2,7.76,Debit Card
112269,2025-05-17 14:06:03,2,7.91,Debit Card
112270,2025-05-17 13:28:07,3,17.37,Cash
112271,2025-05-17 07:11:40,2,8.27,Debit Card
112272,2025-05-17 17:09:18,2,9.24,Debit Card
112273,2025-05-17 03:39:48,4,21.66,Cash
112274,2025-05-17 05:41:40,4,16.14,Mobile Pay
112275,2025-05-17 03:48:57,1,5.06,Cash
112276,2025-05-17 07:53:30,1,7.59,Cash
112277,2025-05-17 01:20:11,4,22.59,Debit Card
112278,2025-05-17 22:08:31,2,12.19,Debit Card
112279,2025-05-17 01:59:41,4,22.37,Mobile Pay
112280,2025-05-17 20:58:27,4,23.24,Mobile Pay
112281,2025-05-17 03:36:43,1,3.98,Cash
112282,2025-05-17 15:22:52,2,8.72,Mobile Pay
112283,2025-05-17 05:29:57,2,7.44,Debit Card
112284,2025-05-17 13:41:44,2,9.51,Cash
112285,2025-05-17 16:39:23,3,17.75,Cash
112286,2025-05-17 20:26:01,1,5.5,Mobile Pay
112287,2025-05-17 00:49:38,3,14.41,Debit Card
112288,2025-05-17 12:08:12,1,4.38,Credit Card
112289,2025-05-17 23:51:16,3,10.86,Mobile Pay
112290,2025-05-17 02:00:42,1,3.89,Credit Card
112291,2025-05-17 04:18:59,2,6.44,Mobile Pay
112292,2025-05-17 15:53:11,3,13.64,Mobile Pay
112293,2025-05-17 13:51:58,2,11.9,Cash
112294,2025-05-17 16:18:05,2,7.29,Credit Card
112295,2025-05-17 13:11:56,2,10.62,Mobile Pay
112296,2025-05-17 03:42:16,4,18.3,Credit Card
112297,2025-05-17 08:44:19,2,8.83,Debit Card
112298,2025-05-17 14:53:03,2,7.76,Cash
112299,2025-05-17 14:25:19,2,11.89,Credit Card
112300,2025-05-17 13:15:57,4,22.06,Debit Card
112301,2025-05-17 00:37:57,3,13.98,Mobile Pay
112302,2025-05-17 19:08:56,2,8.65,Debit Card
112303,2025-05-17 08:47:14,1,6.02,Credit Card
112304,2025-05-17 01:27:15,2,8.43,Debit Card
112305,2025-05-17 18:21:35,2,6.21,Cash
112306,2025-05-17 00:28:37,1,3.13,Credit Card
112307,2025-05-17 02:45:00,3,12.07,Credit Card
112308,2025-05-17 04:40:42,2,10.95,Credit Card
112309,2025-05-17 13:44:03,1,4.4,Mobile Pay
112310,2025-05-17 04:58:25,4,20.77,Cash
112311,2025-05-17 18:45:46,4,17.48,Debit Card
112312,2025-05-17 19:10:17,2,4.58,Debit Card
112313,2025-05-17 12:27:07,2,13.45,Credit Card
112314,2025-05-17 08:52:08,2,9.97,Debit Card
112315,2025-05-17 09:59:36,3,15.56,Mobile Pay
112316,2025-05-17 19:33:53,3,13.93,Mobile Pay
112317,2025-05-17 13:38:32,4,21.98,Credit Card
112318,2025-05-17 01:50:04,4,21.33,Credit Card
112319,2025-05-17 17:58:19,3,16.02,Mobile Pay
112320,2025-05-17 11:55:23,3,15.82,Credit Card
112321,2025-05-17 15:25:38,3,15.22,Debit Card
112322,2025-05-17 20:50:17,1,2.02,Cash
112323,2025-05-17 01:57:37,2,12.02,Credit Card
112324,2025-05-17 07:23:57,4,17.42,Mobile Pay
112325,2025-05-17 22:14:18,1,5.21,Cash
112326,2025-05-17 17:20:58,4,15.69,Cash
112327,2025-05-17 09:12:49,4,21.95,Credit Card
112328,2025-05-17 16:23:09,1,6.46,Credit Card
112329,2025-05-17 03:23:57,1,7.83,Credit Card
112330,2025-05-17 22:00:33,1,7.48,Cash
112331,2025-05-17 08:32:18,2,7.62,Cash
112332,2025-05-17 14:08:40,2,13.93,Credit Card
112333,2025-05-17 01:19:16,1,5.74,Debit Card
112334,2025-05-17 17:38:43,3,13.82,Debit Card
112335,2025-05-17 17:52:22,1,3.77,Mobile Pay
112336,2025-05-17 00:58:18,4,19.51,Debit Card
112337,2025-05-17 11:18:14,3,14.91,Mobile Pay
112338,2025-05-17 21:57:52,4,17.53,Mobile Pay
112339,2025-05-17 00:33:45,2,9.95,Debit Card
112340,2025-05-17 22:43:35,4,18.48,Debit Card
112341,2025-05-17 13:09:13,2,6.62,Mobile Pay
112342,2025-05-17 17:20:11,2,9.94,Mobile Pay
112343,2025-05-17 09:24:29,2,9.24,Debit Card
112344,2025-05-17 10:53:38,3,9.6,Debit Card
112345,2025-05-17 07:23:32,2,9.75,Cash
112346,2025-05-17 09:24:06,4,21.71,Mobile Pay
112347,2025-05-17 03:38:03,3,18.21,Mobile Pay
112348,2025-05-17 09:34:23,3,15.07,Debit Card
112349,2025-05-17 02:56:23,2,6.97,Credit Card
112350,2025-05-17 13:35:22,2,5.88,Debit Card
112351,2025-05-17 08:57:31,3,15.1,Cash
112352,2025-05-17 07:06:27,2,8.74,Mobile Pay
112353,2025-05-17 08:40:29,1,7.55,Cash
112354,2025-05-17 21:33:40,2,8.56,Credit Card
112355,2025-05-17 00:13:55,2,10.7,Cash
112356,2025-05-17 20:13:20,1,6.92,Credit Card
112357,2025-05-17 06:22:55,3,15.06,Mobile Pay
112358,2025-05-17 10:14:56,3,11.55,Cash
112359,2025-05-17 10:18:37,1,3.53,Credit Card
112360,2025-05-17 21:34:29,3,13.97,Cash
112361,2025-05-17 04:22:41,2,11.04,Debit Card
112362,2025-05-17 01:04:49,4,21.88,Mobile Pay
112363,2025-05-17 17:46:43,1,7.98,Debit Card
112364,2025-05-17 13:45:14,2,12.85,Debit Card
112365,2025-05-17 12:09:01,1,3.46,Mobile Pay
112366,2025-05-17 15:20:48,4,17.72,Credit Card
112367,2025-05-17 18:04:20,4,19.05,Credit Card
112368,2025-05-17 11:14:03,1,5.42,Credit Card
112369,2025-05-17 11:47:14,3,13.67,Debit Card
112370,2025-05-17 02:00:26,4,19.39,Cash
112371,2025-05-17 17:36:28,3,14.61,Cash
112372,2025-05-17 14:11:19,1,5.4,Cash
112373,2025-05-17 19:32:09,2,9.79,Debit Card
112374,2025-05-17 08:36:41,1,6.26,Debit Card
112375,2025-05-17 11:27:13,3,12.45,Credit Card
112376,2025-05-17 18:12:38,4,15.17,Debit Card
112377,2025-05-17 23:18:21,1,4.91,Cash
112378,2025-05-17 12:44:16,4,18.23,Mobile Pay
112379,2025-05-17 05:50:40,2,8.51,Debit Card
112380,2025-05-17 10:33:48,4,22.96,Cash
112381,2025-05-17 19:32:25,4,18.78,Mobile Pay
112382,2025-05-17 18:00:09,2,7.38,Cash
112383,2025-05-17 20:24:44,1,3.72,Mobile Pay
112384,2025-05-17 06:55:17,2,7.08,Mobile Pay
112385,2025-05-17 06:09:14,1,4.2,Mobile Pay
112386,2025-05-17 14:53:31,4,20.94,Debit Card
112387,2025-05-17 03:31:58,2,8.79,Cash
112388,2025-05-17 04:48:53,1,2.74,Debit Card
112389,2025-05-17 15:46:31,1,3.91,Credit Card
112390,2025-05-17 08:32:56,3,16.08,Debit Card
112391,2025-05-17 20:42:57,4,23.3,Mobile Pay
112392,2025-05-17 02:04:10,3,19.06,Mobile Pay
112393,2025-05-17 15:21:46,4,21.3,Mobile Pay
112394,2025-05-17 02:13:57,2,10.54,Cash
112395,2025-05-17 12:53:22,1,5.7,Credit Card
112396,2025-05-17 22:58:54,3,10.56,Debit Card
112397,2025-05-17 16:57:29,2,8.45,Debit Card
112398,2025-05-17 01:40:34,4,18.9,Mobile Pay
112399,2025-05-17 19:34:03,4,22.95,Debit Card
112400,2025-05-17 07:22:27,4,21.83,Credit Card
112401,2025-05-17 09:07:40,4,17.79,Cash
112402,2025-05-17 06:48:56,2,11.19,Mobile Pay
112403,2025-05-17 21:36:58,4,13.64,Debit Card
112404,2025-05-17 16:02:39,1,5.87,Debit Card
112405,2025-05-17 12:34:38,3,11.55,Cash
112406,2025-05-17 09:54:16,3,16.94,Cash
112407,2025-05-17 23:40:59,4,23.04,Debit Card
112408,2025-05-17 09:02:32,1,7.73,Credit Card
112409,2025-05-17 17:12:49,4,17.15,Debit Card
112410,2025-05-17 19:43:20,4,21.88,Debit Card
112411,2025-05-17 14:58:56,1,6.19,Debit Card
112412,2025-05-17 00:40:53,3,12.33,Debit Card
112413,2025-05-17 08:01:04,2,10.37,Credit Card
112414,2025-05-17 07:49:42,1,5.57,Credit Card
112415,2025-05-17 09:00:26,3,12.84,Debit Card
112416,2025-05-17 08:32:57,2,9.91,Mobile Pay
112417,2025-05-17 17:35:32,4,15.36,Debit Card
112418,2025-05-17 13:51:15,4,19.59,Mobile Pay
112419,2025-05-17 21:44:14,4,20.82,Cash
112420,2025-05-17 09:56:41,2,9.6,Cash
112421,2025-05-17 07:01:30,1,6.27,Debit Card
112422,2025-05-17 12:27:25,1,4.39,Debit Card
112423,2025-05-17 14:57:40,2,9.21,Credit Card
112424,2025-05-17 20:25:39,3,16.19,Mobile Pay
112425,2025-05-17 23:27:54,4,20.68,Cash
112426,2025-05-17 16:32:31,3,15.92,Mobile Pay
112427,2025-05-17 12:07:35,1,6.31,Mobile Pay
112428,2025-05-17 02:26:09,1,5.55,Debit Card
112429,2025-05-17 19:10:52,3,15.73,Mobile Pay
112430,2025-05-17 17:33:21,3,14.78,Mobile Pay
112431,2025-05-17 05:33:08,3,13.18,Debit Card
112432,2025-05-17 02:11:33,4,24.45,Mobile Pay
112433,2025-05-17 18:25:40,1,5.51,Credit Card
112434,2025-05-17 08:40:47,2,9.72,Credit Card
112435,2025-05-17 15:09:18,4,14.85,Debit Card
112436,2025-05-17 12:20:46,1,7.18,Cash
112437,2025-05-17 23:56:37,4,17.67,Debit Card
112438,2025-05-17 21:25:52,2,10.99,Cash
112439,2025-05-17 17:31:40,2,13.3,Debit Card
112440,2025-05-17 05:30:51,1,5.37,Credit Card
112441,2025-05-17 11:32:30,1,3.94,Debit Card
112442,2025-05-17 03:15:40,1,4.76,Debit Card
112443,2025-05-17 16:26:21,3,17.33,Cash
112444,2025-05-17 03:15:52,2,13.64,Mobile Pay
112445,2025-05-17 20:42:28,1,6.68,Debit Card
112446,2025-05-17 14:09:45,1,7.0,Debit Card
112447,2025-05-17 16:14:51,3,20.64,Credit Card
112448,2025-05-17 17:40:13,1,3.03,Debit Card
112449,2025-05-17 23:21:44,1,7.2,Credit Card
112450,2025-05-17 05:03:24,3,13.7,Mobile Pay
112451,2025-05-17 11:54:52,4,13.05,Mobile Pay
112452,2025-05-17 22:22:50,3,20.3,Debit Card
112453,2025-05-17 09:53:27,1,3.05,Mobile Pay
112454,2025-05-17 20:30:32,4,16.85,Debit Card
112455,2025-05-17 17:07:26,4,23.6,Cash
112456,2025-05-17 02:47:08,1,5.4,Mobile Pay
112457,2025-05-17 21:57:01,2,12.22,Debit Card
112458,2025-05-17 21:41:04,3,12.1,Mobile Pay
112459,2025-05-17 23:00:27,1,6.17,Mobile Pay
112460,2025-05-17 00:21:17,2,11.9,Cash
112461,2025-05-17 11:47:51,1,4.2,Cash
112462,2025-05-17 18:17:27,4,19.77,Debit Card
112463,2025-05-17 00:36:58,4,27.25,Debit Card
112464,2025-05-17 09:33:25,1,6.04,Mobile Pay
112465,2025-05-17 10:19:16,4,23.56,Credit Card
112466,2025-05-17 14:12:17,2,7.86,Credit Card
112467,2025-05-17 18:52:58,1,6.57,Mobile Pay
112468,2025-05-17 05:09:37,4,17.01,Cash
112469,2025-05-17 04:18:04,1,4.2,Debit Card
112470,2025-05-17 11:49:13,3,13.65,Credit Card
112471,2025-05-17 20:47:13,1,5.56,Mobile Pay
112472,2025-05-17 01:43:40,4,21.63,Mobile Pay
112473,2025-05-17 14:53:19,2,12.17,Debit Card
112474,2025-05-17 09:32:59,4,27.44,Cash
112475,2025-05-17 15:12:51,3,21.71,Credit Card
112476,2025-05-17 10:21:36,4,16.06,Mobile Pay
112477,2025-05-17 01:04:20,3,17.53,Mobile Pay
112478,2025-05-17 05:18:05,3,12.97,Mobile Pay
112479,2025-05-17 22:29:15,1,4.38,Cash
112480,2025-05-17 06:42:36,1,7.14,Cash
112481,2025-05-17 10:48:01,3,12.89,Cash
112482,2025-05-17 17:50:54,2,10.26,Mobile Pay
112483,2025-05-17 15:02:29,1,3.23,Debit Card
112484,2025-05-17 15:02:47,2,10.29,Debit Card
112485,2025-05-17 22:10:50,1,4.86,Debit Card
112486,2025-05-17 17:13:04,4,18.24,Debit Card
112487,2025-05-17 18:51:25,3,13.02,Credit Card
112488,2025-05-17 18:26:54,1,6.71,Mobile Pay
112489,2025-05-17 12:38:46,1,5.59,Credit Card
112490,2025-05-17 17:53:18,4,21.27,Mobile Pay
112491,2025-05-17 15:00:38,1,3.33,Cash
112492,2025-05-17 20:09:40,2,8.87,Credit Card
112493,2025-05-17 17:29:41,4,20.28,Credit Card
112494,2025-05-17 14:41:10,4,17.35,Mobile Pay
112495,2025-05-17 15:41:33,4,16.21,Credit Card
112496,2025-05-17 00:26:33,4,20.8,Cash
112497,2025-05-17 21:03:28,1,6.17,Mobile Pay
112498,2025-05-17 04:16:24,1,4.68,Debit Card
112499,2025-05-17 19:06:56,4,21.04,Debit Card
112500,2025-05-17 13:13:07,1,3.15,Credit Card
112501,2025-05-17 13:15:13,1,3.63,Credit Card
112502,2025-05-17 08:36:20,2,10.11,Cash
112503,2025-05-17 05:21:30,2,11.05,Cash
112504,2025-05-17 10:20:42,2,9.0,Cash
112505,2025-05-17 09:34:16,1,3.29,Cash
112506,2025-05-17 23:55:07,4,22.13,Debit Card
112507,2025-05-17 23:27:39,1,7.72,Mobile Pay
112508,2025-05-17 16:52:49,2,13.02,Credit Card
112509,2025-05-17 04:29:32,4,22.43,Credit Card
112510,2025-05-17 17:24:16,3,13.03,Cash
112511,2025-05-17 02:43:43,1,3.74,Credit Card
112512,2025-05-17 05:29:53,4,19.23,Credit Card
112513,2025-05-17 12:34:32,1,4.59,Credit Card
112514,2025-05-17 05:32:57,4,20.37,Mobile Pay
112515,2025-05-17 10:33:03,1,4.39,Cash
112516,2025-05-17 18:47:09,2,14.05,Credit Card
112517,2025-05-17 12:06:45,1,5.28,Credit Card
112518,2025-05-17 12:06:07,3,15.33,Credit Card
112519,2025-05-17 17:32:55,1,4.54,Mobile Pay
112520,2025-05-17 14:27:51,4,18.81,Credit Card
112521,2025-05-17 18:10:10,1,5.12,Debit Card
112522,2025-05-17 12:53:37,2,11.79,Mobile Pay
112523,2025-05-17 16:56:09,2,7.81,Debit Card
112524,2025-05-17 07:23:32,4,17.91,Cash
112525,2025-05-17 13:33:26,3,17.71,Mobile Pay
112526,2025-05-17 00:03:57,3,13.23,Mobile Pay
112527,2025-05-17 06:30:28,1,3.54,Mobile Pay
112528,2025-05-17 12:07:46,4,23.15,Mobile Pay
112529,2025-05-17 11:58:11,2,9.45,Credit Card
112530,2025-05-17 10:02:25,4,20.73,Mobile Pay
112531,2025-05-17 12:34:30,3,12.24,Debit Card
112532,2025-05-17 14:44:18,4,17.53,Credit Card
112533,2025-05-17 20:50:41,4,21.92,Mobile Pay
112534,2025-05-17 14:48:58,2,10.66,Credit Card
112535,2025-05-17 11:27:05,3,15.75,Debit Card
112536,2025-05-17 22:31:24,3,15.29,Debit Card
112537,2025-05-17 01:22:57,3,14.11,Cash
112538,2025-05-17 04:28:53,1,5.9,Mobile Pay
112539,2025-05-17 03:22:29,4,21.73,Credit Card
112540,2025-05-17 17:47:23,4,16.18,Credit Card
112541,2025-05-17 03:47:40,1,4.83,Cash
112542,2025-05-17 09:28:31,3,16.24,Mobile Pay
112543,2025-05-17 02:56:50,3,14.4,Credit Card
112544,2025-05-17 10:51:51,1,7.5,Credit Card
112545,2025-05-17 15:51:25,1,5.74,Debit Card
112546,2025-05-17 09:12:34,1,6.06,Credit Card
112547,2025-05-17 14:02:22,2,5.66,Credit Card
112548,2025-05-17 04:09:49,2,9.38,Debit Card
112549,2025-05-17 08:49:41,1,5.94,Cash
112550,2025-05-17 16:22:29,3,16.39,Debit Card
112551,2025-05-17 10:07:10,2,12.24,Cash
112552,2025-05-17 10:23:55,3,13.74,Credit Card
112553,2025-05-17 22:49:25,3,16.88,Credit Card
112554,2025-05-17 04:40:49,4,22.71,Debit Card
112555,2025-05-17 20:00:01,3,15.66,Mobile Pay
112556,2025-05-17 09:30:26,4,17.5,Debit Card
112557,2025-05-17 11:13:09,4,20.06,Cash
112558,2025-05-17 07:50:39,3,16.47,Debit Card
112559,2025-05-17 06:23:57,2,6.81,Credit Card
112560,2025-05-17 21:35:43,2,8.28,Credit Card
112561,2025-05-17 21:57:15,3,12.49,Debit Card
112562,2025-05-17 03:11:28,4,17.63,Cash
112563,2025-05-17 07:14:56,3,17.89,Cash
112564,2025-05-17 15:24:35,2,6.56,Debit Card
112565,2025-05-17 13:16:15,2,11.88,Debit Card
112566,2025-05-17 17:29:21,3,16.65,Debit Card
112567,2025-05-17 03:32:40,1,3.43,Credit Card
112568,2025-05-17 12:24:26,3,13.76,Cash
112569,2025-05-17 23:08:42,4,18.86,Cash
112570,2025-05-17 14:41:42,4,21.92,Cash
112571,2025-05-17 04:37:42,2,10.36,Credit Card
112572,2025-05-17 12:31:59,4,15.27,Credit Card
112573,2025-05-17 12:11:50,4,21.24,Credit Card
112574,2025-05-17 04:51:11,4,23.28,Cash
112575,2025-05-17 08:09:54,1,3.42,Debit Card
112576,2025-05-17 15:17:57,3,17.93,Credit Card
112577,2025-05-17 17:05:58,4,20.4,Credit Card
112578,2025-05-17 16:37:55,2,8.97,Debit Card
112579,2025-05-17 09:05:12,4,21.28,Mobile Pay
112580,2025-05-17 20:37:49,2,10.43,Debit Card
112581,2025-05-17 03:41:57,4,20.88,Cash
112582,2025-05-17 22:03:26,2,9.78,Cash
112583,2025-05-17 03:34:46,4,16.54,Debit Card
112584,2025-05-17 07:34:30,4,18.83,Cash
112585,2025-05-17 08:34:46,1,7.2,Debit Card
112586,2025-05-17 08:06:34,2,9.68,Mobile Pay
112587,2025-05-17 18:55:17,1,3.19,Credit Card
112588,2025-05-17 05:47:09,3,14.53,Credit Card
112589,2025-05-17 22:46:57,4,22.62,Credit Card
112590,2025-05-17 05:54:51,3,17.03,Cash
112591,2025-05-17 13:19:25,4,18.5,Debit Card
112592,2025-05-17 21:27:04,4,25.2,Cash
112593,2025-05-17 14:57:05,3,12.99,Mobile Pay
112594,2025-05-17 07:25:59,3,12.61,Debit Card
112595,2025-05-17 06:02:14,3,13.63,Cash
112596,2025-05-17 00:54:47,4,15.83,Cash
112597,2025-05-17 01:53:58,3,15.73,Mobile Pay
112598,2025-05-17 13:23:08,3,12.14,Cash
112599,2025-05-17 16:56:35,2,9.82,Credit Card
112600,2025-05-17 11:57:30,2,8.88,Mobile Pay
112601,2025-05-17 19:56:44,2,11.12,Debit Card
112602,2025-05-17 23:17:13,3,15.7,Cash
112603,2025-05-17 17:42:34,1,6.08,Cash
112604,2025-05-17 23:29:51,4,17.36,Debit Card
112605,2025-05-17 16:42:37,2,5.55,Debit Card
112606,2025-05-17 22:42:35,3,14.07,Debit Card
112607,2025-05-17 18:19:30,2,9.34,Cash
112608,2025-05-17 04:37:28,1,4.67,Debit Card
112609,2025-05-17 04:25:48,2,10.9,Debit Card
112610,2025-05-17 07:13:31,2,7.58,Debit Card
112611,2025-05-17 10:30:52,1,5.52,Credit Card
112612,2025-05-17 03:49:18,4,18.51,Credit Card
112613,2025-05-17 12:55:15,2,10.64,Cash
112614,2025-05-17 07:35:31,2,8.54,Debit Card
112615,2025-05-17 08:04:58,4,23.0,Debit Card
112616,2025-05-17 06:50:19,3,15.55,Mobile Pay
112617,2025-05-17 07:28:32,4,14.89,Debit Card
112618,2025-05-17 01:21:34,2,5.15,Credit Card
112619,2025-05-17 01:51:41,4,20.47,Cash
112620,2025-05-17 11:01:53,2,11.61,Credit Card
112621,2025-05-17 02:08:47,1,3.48,Debit Card
112622,2025-05-17 00:34:25,1,5.07,Debit Card
112623,2025-05-17 04:37:47,4,20.25,Debit Card
112624,2025-05-17 20:11:11,4,12.75,Cash
112625,2025-05-17 15:35:03,4,14.28,Mobile Pay
112626,2025-05-17 22:21:06,4,23.58,Credit Card
112627,2025-05-17 20:46:33,3,17.55,Credit Card
112628,2025-05-17 13:02:38,4,23.24,Mobile Pay
112629,2025-05-17 20:50:53,1,5.08,Cash
112630,2025-05-17 08:11:20,3,15.63,Cash
112631,2025-05-17 17:48:00,3,14.39,Cash
112632,2025-05-17 14:04:07,3,16.29,Debit Card
112633,2025-05-17 03:11:26,2,9.9,Debit Card
112634,2025-05-17 13:12:52,2,8.47,Credit Card
112635,2025-05-17 20:28:45,1,6.53,Credit Card
112636,2025-05-17 09:51:32,1,5.13,Credit Card
112637,2025-05-17 19:23:07,4,17.42,Cash
112638,2025-05-17 18:30:45,2,10.78,Credit Card
112639,2025-05-17 20:30:21,2,9.05,Credit Card
